Id,Signatory,Language,Order,Adaptation_Goal_Id,Climate_Hazard
834069,City of Graz,en,1,1,Heat stress
834069,City of Graz,en,1,1,Loss of green space/green cover
834069,City of Graz,en,1,1,Drought
36159,City of Lisbon,en,1,8,Urban flooding
36159,City of Lisbon,en,1,8,River flooding
36159,City of Lisbon,en,1,8,Mass movement
36159,City of Lisbon,en,1,8,Heavy precipitation
36159,City of Lisbon,en,3,6,Water stress
36159,City of Lisbon,en,3,6,Increased water demand
36159,City of Lisbon,en,3,6,Drought
36159,City of Lisbon,en,4,3,Urban flooding
36159,City of Lisbon,en,4,3,Heavy precipitation
36159,City of Lisbon,en,4,3,Extreme wind
36159,City of Lisbon,en,4,3,Extreme heat
36159,City of Lisbon,en,4,3,Drought
36159,City of Lisbon,en,8,1,Drought
36159,City of Lisbon,en,8,1,Urban flooding
36159,City of Lisbon,en,8,1,Water stress
36159,City of Lisbon,en,8,1,Heavy precipitation
36159,City of Lisbon,en,8,1,Increased water demand
36159,City of Lisbon,en,8,1,Loss of green space/green cover
36159,City of Lisbon,en,8,1,Extreme heat
36159,City of Lisbon,en,9,9,Coastal flooding (incl. sea level rise)
36159,City of Lisbon,en,9,9,River flooding
36159,City of Lisbon,en,9,9,Other coastal events
36159,City of Lisbon,en,10,4,Heat stress
36159,City of Lisbon,en,10,4,Extreme heat
36159,City of Lisbon,en,10,4,Loss of green space/green cover
36159,City of Lisbon,en,11,10,Urban flooding
36159,City of Lisbon,en,11,10,River flooding
36159,City of Lisbon,en,11,10,Water stress
36159,City of Lisbon,en,11,10,Heavy precipitation
36159,City of Lisbon,en,11,10,Drought
36159,City of Lisbon,en,12,12,Extreme cold
36159,City of Lisbon,en,12,12,Extreme heat
43940,City of Malmö,en,1,1,Storm
43940,City of Malmö,en,1,1,Drought
43940,City of Malmö,en,1,1,Urban flooding
43940,City of Malmö,en,1,1,Coastal flooding (incl. sea level rise)
43940,City of Malmö,en,1,1,Heavy precipitation
43940,City of Malmö,en,1,1,Extreme heat
43940,City of Malmö,en,1,1,Loss of green space/green cover
43940,City of Malmö,en,3,4,Drought
43940,City of Malmö,en,3,4,Heavy precipitation
43940,City of Malmö,en,3,4,Extreme heat
43940,City of Malmö,en,3,4,Loss of green space/green cover
43940,City of Malmö,en,4,3,Urban flooding
43940,City of Malmö,en,4,3,Heavy precipitation
43940,City of Malmö,en,5,5,Storm
43940,City of Malmö,en,5,5,Urban flooding
43940,City of Malmö,en,5,5,Coastal flooding (incl. sea level rise)
43940,City of Malmö,en,5,5,Loss of green space/green cover
43940,City of Malmö,en,6,6,Soil degradation/erosion
43940,City of Malmö,en,6,6,Biodiversity loss
43940,City of Malmö,en,6,6,Urban flooding
43940,City of Malmö,en,6,6,Extreme cold
43940,City of Malmö,en,6,6,River flooding
43940,City of Malmö,en,6,6,Mass movement
43940,City of Malmö,en,6,6,Water stress
43940,City of Malmö,en,6,6,Snow and ice
43940,City of Malmö,en,6,6,Infectious disease
43940,City of Malmö,en,6,6,Heavy precipitation
43940,City of Malmö,en,6,6,Other forms of climate-induced landscape shift/degradation
43940,City of Malmö,en,6,6,Increased water demand
43940,City of Malmö,en,6,6,Other coastal events
43940,City of Malmö,en,6,6,Extreme heat
43940,City of Malmö,en,6,6,Storm
43940,City of Malmö,en,6,6,Fire weather (risk of wildfires)
43940,City of Malmö,en,6,6,Coastal flooding (incl. sea level rise)
43940,City of Malmö,en,6,6,"Hurricanes, cyclones, and/or typhoons"
43940,City of Malmö,en,6,6,Heat stress
43940,City of Malmö,en,6,6,Oceanic events
43940,City of Malmö,en,6,6,Extreme wind
43940,City of Malmö,en,6,6,Loss of green space/green cover
43940,City of Malmö,en,6,6,Drought
43940,City of Malmö,en,7,2,Drought
43940,City of Malmö,en,7,2,Extreme heat
43940,City of Malmö,en,7,2,Loss of green space/green cover
60125,Klaipėda City Municipality,en,11,11,Storm
60125,Klaipėda City Municipality,en,11,11,Urban flooding
60125,Klaipėda City Municipality,en,11,11,River flooding
60125,Klaipėda City Municipality,en,11,11,Extreme wind
31175,City of Paris,en,1,18,Extreme cold
31175,City of Paris,en,1,18,Heat stress
31175,City of Paris,en,1,18,Extreme heat
31175,City of Paris,en,3,12,Extreme cold
31175,City of Paris,en,3,12,Heat stress
31175,City of Paris,en,3,12,Extreme heat
31175,City of Paris,en,4,6,Infectious disease
31175,City of Paris,en,4,6,Extreme heat
31175,City of Paris,en,5,24,Extreme cold
31175,City of Paris,en,5,24,Water stress
31175,City of Paris,en,5,24,Heat stress
31175,City of Paris,en,5,24,Increased water demand
31175,City of Paris,en,5,24,Extreme heat
31175,City of Paris,en,6,2,Fire weather (risk of wildfires)
31175,City of Paris,en,6,2,Urban flooding
31175,City of Paris,en,6,2,River flooding
31175,City of Paris,en,6,2,Extreme cold
31175,City of Paris,en,6,2,Water stress
31175,City of Paris,en,6,2,Heat stress
31175,City of Paris,en,6,2,Snow and ice
31175,City of Paris,en,6,2,Infectious disease
31175,City of Paris,en,6,2,Heavy precipitation
31175,City of Paris,en,6,2,Extreme wind
31175,City of Paris,en,6,2,Extreme heat
31175,City of Paris,en,6,2,Drought
31175,City of Paris,en,7,16,Heat stress
31175,City of Paris,en,7,16,Extreme heat
31175,City of Paris,en,8,21,Biodiversity loss
31175,City of Paris,en,8,21,River flooding
31175,City of Paris,en,8,21,Heat stress
31175,City of Paris,en,8,21,Extreme heat
31175,City of Paris,en,8,21,Drought
31175,City of Paris,en,9,13,Storm
31175,City of Paris,en,9,13,Urban flooding
31175,City of Paris,en,9,13,River flooding
31175,City of Paris,en,9,13,Heavy precipitation
31175,City of Paris,en,9,13,Extreme wind
31175,City of Paris,en,9,13,Extreme heat
31175,City of Paris,en,10,9,Water stress
31175,City of Paris,en,10,9,Increased water demand
31175,City of Paris,en,10,9,Extreme heat
31175,City of Paris,en,10,9,Drought
31175,City of Paris,en,11,25,Biodiversity loss
31175,City of Paris,en,11,25,Urban flooding
31175,City of Paris,en,11,25,Coastal flooding (incl. sea level rise)
31175,City of Paris,en,11,25,Extreme cold
31175,City of Paris,en,11,25,Mass movement
31175,City of Paris,en,11,25,River flooding
31175,City of Paris,en,11,25,Water stress
31175,City of Paris,en,11,25,Heat stress
31175,City of Paris,en,11,25,Increased water demand
31175,City of Paris,en,11,25,Loss of green space/green cover
31175,City of Paris,en,11,25,Extreme heat
31175,City of Paris,en,13,23,Heat stress
31175,City of Paris,en,13,23,Infectious disease
31175,City of Paris,en,13,23,Extreme heat
60125,Klaipėda City Municipality,en,18,18,Storm
60125,Klaipėda City Municipality,en,18,18,Urban flooding
60125,Klaipėda City Municipality,en,18,18,Coastal flooding (incl. sea level rise)
60125,Klaipėda City Municipality,en,18,18,River flooding
60125,Klaipėda City Municipality,en,18,18,Snow and ice
60125,Klaipėda City Municipality,en,18,18,Infectious disease
60125,Klaipėda City Municipality,en,18,18,Heavy precipitation
60125,Klaipėda City Municipality,en,18,18,Extreme wind
60125,Klaipėda City Municipality,en,18,18,Extreme heat
62171,Metropolitan Municipality of Rouen,en,1,1,Urban flooding
62171,Metropolitan Municipality of Rouen,en,1,1,Heat stress
62171,Metropolitan Municipality of Rouen,en,1,1,Loss of green space/green cover
62171,Metropolitan Municipality of Rouen,en,1,1,Extreme heat
31175,City of Paris,en,14,1,Storm
31175,City of Paris,en,14,1,Urban flooding
31175,City of Paris,en,14,1,Fire weather (risk of wildfires)
31175,City of Paris,en,14,1,River flooding
31175,City of Paris,en,14,1,Water stress
31175,City of Paris,en,14,1,Heat stress
31175,City of Paris,en,14,1,Infectious disease
31175,City of Paris,en,14,1,Heavy precipitation
31175,City of Paris,en,14,1,Extreme wind
31175,City of Paris,en,14,1,Extreme heat
31175,City of Paris,en,14,1,Drought
62171,Metropolitan Municipality of Rouen,en,2,2,Heat stress
62171,Metropolitan Municipality of Rouen,en,2,2,Extreme heat
31175,City of Paris,en,15,11,River flooding
31175,City of Paris,en,15,11,Water stress
31175,City of Paris,en,15,11,Extreme heat
31175,City of Paris,en,15,11,Drought
31175,City of Paris,en,16,14,Drought
31175,City of Paris,en,16,14,Water stress
31175,City of Paris,en,16,14,Heat stress
31175,City of Paris,en,16,14,Increased water demand
31175,City of Paris,en,16,14,Loss of green space/green cover
31175,City of Paris,en,16,14,Extreme heat
74673,İzmir Metropolitan Municipality,en,7,4,Loss of green space/green cover
74673,İzmir Metropolitan Municipality,en,7,4,Extreme heat
74673,İzmir Metropolitan Municipality,en,8,8,Water stress
74673,İzmir Metropolitan Municipality,en,8,8,Infectious disease
74673,İzmir Metropolitan Municipality,en,8,8,Extreme heat
74673,İzmir Metropolitan Municipality,en,8,8,Drought
31175,City of Paris,en,17,3,Water stress
31175,City of Paris,en,17,3,Heat stress
31175,City of Paris,en,17,3,Increased water demand
31175,City of Paris,en,17,3,Extreme heat
31175,City of Paris,en,18,10,Storm
31175,City of Paris,en,18,10,Urban flooding
31175,City of Paris,en,18,10,Extreme cold
31175,City of Paris,en,18,10,River flooding
31175,City of Paris,en,18,10,Water stress
31175,City of Paris,en,18,10,Heat stress
31175,City of Paris,en,18,10,Heavy precipitation
31175,City of Paris,en,18,10,Increased water demand
31175,City of Paris,en,18,10,Extreme wind
31175,City of Paris,en,18,10,Extreme heat
31175,City of Paris,en,19,17,Fire weather (risk of wildfires)
31175,City of Paris,en,19,17,Urban flooding
31175,City of Paris,en,19,17,Heat stress
31175,City of Paris,en,19,17,Heavy precipitation
31175,City of Paris,en,19,17,Extreme heat
31175,City of Paris,en,19,17,Loss of green space/green cover
31175,City of Paris,en,20,25,Extreme cold
31175,City of Paris,en,20,25,Water stress
31175,City of Paris,en,20,25,Heat stress
31175,City of Paris,en,20,25,Increased water demand
31175,City of Paris,en,20,25,Extreme heat
55317,County Galway,en,4,4,"Other, please specify"
31175,City of Paris,en,21,20,Storm
31175,City of Paris,en,21,20,Urban flooding
31175,City of Paris,en,21,20,Fire weather (risk of wildfires)
31175,City of Paris,en,21,20,Extreme cold
31175,City of Paris,en,21,20,River flooding
31175,City of Paris,en,21,20,Water stress
31175,City of Paris,en,21,20,Heat stress
31175,City of Paris,en,21,20,Heavy precipitation
31175,City of Paris,en,21,20,Increased water demand
31175,City of Paris,en,21,20,Extreme wind
31175,City of Paris,en,21,20,Extreme heat
50669,Municipality of Matosinhos,en,9,9,Urban flooding
50669,Municipality of Matosinhos,en,9,9,Coastal flooding (incl. sea level rise)
50669,Municipality of Matosinhos,en,9,9,River flooding
50669,Municipality of Matosinhos,en,9,9,Heavy precipitation
50669,Municipality of Matosinhos,en,10,10,Water stress
50669,Municipality of Matosinhos,en,10,10,Increased water demand
50669,Municipality of Matosinhos,en,10,10,Extreme heat
50669,Municipality of Matosinhos,en,10,10,Drought
31175,City of Paris,en,22,8,Urban flooding
31175,City of Paris,en,22,8,River flooding
31175,City of Paris,en,22,8,Water stress
31175,City of Paris,en,22,8,Heavy precipitation
31175,City of Paris,en,22,8,Increased water demand
31175,City of Paris,en,22,8,Drought
31175,City of Paris,en,23,22,Extreme cold
31175,City of Paris,en,23,22,Heat stress
31175,City of Paris,en,23,22,Extreme heat
60183,City of Rzeszów,en,4,4,Biodiversity loss
60183,City of Rzeszów,en,4,4,Urban flooding
60183,City of Rzeszów,en,4,4,Other forms of climate-induced landscape shift/degradation
60183,City of Rzeszów,en,4,4,Increased water demand
60183,City of Rzeszów,en,4,4,Loss of green space/green cover
60183,City of Rzeszów,en,4,4,Drought
31175,City of Paris,en,24,4,Water stress
31175,City of Paris,en,24,4,Heat stress
31175,City of Paris,en,24,4,Increased water demand
31175,City of Paris,en,24,4,Extreme heat
31175,City of Paris,en,25,7,Water stress
31175,City of Paris,en,25,7,Increased water demand
31175,City of Paris,en,25,7,Drought
50669,Municipality of Matosinhos,en,21,21,Extreme cold
50669,Municipality of Matosinhos,en,21,21,Heat stress
50669,Municipality of Matosinhos,en,21,21,Extreme heat
50669,Municipality of Matosinhos,en,21,21,Drought
50669,Municipality of Matosinhos,en,22,22,"Other, please specify"
31175,City of Paris,en,26,5,Storm
31175,City of Paris,en,26,5,Urban flooding
31175,City of Paris,en,26,5,Extreme cold
31175,City of Paris,en,26,5,River flooding
31175,City of Paris,en,26,5,Fire weather (risk of wildfires)
31175,City of Paris,en,26,5,Heavy precipitation
31175,City of Paris,en,26,5,Extreme wind
31175,City of Paris,en,26,5,Extreme heat
31175,City of Paris,en,27,25,Biodiversity loss
31175,City of Paris,en,27,25,Urban flooding
31175,City of Paris,en,27,25,Heat stress
31175,City of Paris,en,27,25,Loss of green space/green cover
31175,City of Paris,en,27,25,Extreme heat
31175,City of Paris,en,28,19,Storm
31175,City of Paris,en,28,19,Urban flooding
31175,City of Paris,en,28,19,River flooding
31175,City of Paris,en,28,19,Heavy precipitation
31175,City of Paris,en,28,19,Extreme heat
31175,City of Paris,en,28,19,Drought
31175,City of Paris,en,29,15,Drought
31175,City of Paris,en,29,15,Water stress
31175,City of Paris,en,29,15,Heat stress
31175,City of Paris,en,29,15,Increased water demand
31175,City of Paris,en,29,15,Extreme heat
31175,City of Paris,en,29,15,Loss of green space/green cover
46514,City of Porto,en,1,1,Coastal flooding (incl. sea level rise)
46514,City of Porto,en,1,1,Other coastal events
46514,City of Porto,en,2,2,Mass movement
46514,City of Porto,en,3,3,Storm
46514,City of Porto,en,3,3,Urban flooding
46514,City of Porto,en,3,3,Mass movement
46514,City of Porto,en,3,3,River flooding
46514,City of Porto,en,4,4,Extreme heat
46514,City of Porto,en,4,4,Drought
46514,City of Porto,en,5,5,Urban flooding
46514,City of Porto,en,5,5,Extreme heat
46514,City of Porto,en,5,5,Drought
46514,City of Porto,en,6,6,Urban flooding
46514,City of Porto,en,6,6,Extreme heat
46514,City of Porto,en,6,6,Drought
50669,Municipality of Matosinhos,en,24,24,Biodiversity loss
50669,Municipality of Matosinhos,en,24,24,Extreme cold
50669,Municipality of Matosinhos,en,24,24,Heat stress
50669,Municipality of Matosinhos,en,24,24,Loss of green space/green cover
50669,Municipality of Matosinhos,en,24,24,Extreme heat
46514,City of Porto,en,7,7,Extreme heat
46514,City of Porto,en,8,8,Urban flooding
46514,City of Porto,en,8,8,River flooding
46514,City of Porto,en,8,8,Mass movement
46514,City of Porto,en,8,8,Extreme heat
46514,City of Porto,en,8,8,Drought
46514,City of Porto,en,9,9,Drought
46514,City of Porto,en,10,10,Storm
46514,City of Porto,en,10,10,Urban flooding
46514,City of Porto,en,10,10,Mass movement
46514,City of Porto,en,10,10,River flooding
46514,City of Porto,en,11,11,Storm
46514,City of Porto,en,11,11,Extreme cold
46514,City of Porto,en,11,11,Extreme heat
46514,City of Porto,en,12,12,Storm
46514,City of Porto,en,12,12,Urban flooding
46514,City of Porto,en,12,12,Coastal flooding (incl. sea level rise)
46514,City of Porto,en,12,12,River flooding
46514,City of Porto,en,12,12,Mass movement
46514,City of Porto,en,12,12,Extreme cold
46514,City of Porto,en,12,12,Other coastal events
46514,City of Porto,en,12,12,Extreme heat
46514,City of Porto,en,12,12,Drought
46514,City of Porto,en,13,13,Storm
46514,City of Porto,en,13,13,Urban flooding
46514,City of Porto,en,13,13,River flooding
46514,City of Porto,en,13,13,Mass movement
55317,County Galway,en,1,1,Heat stress
46514,City of Porto,en,14,14,Storm
46514,City of Porto,en,14,14,Extreme cold
46514,City of Porto,en,14,14,Extreme heat
46514,City of Porto,en,15,15,Storm
46514,City of Porto,en,15,15,Coastal flooding (incl. sea level rise)
46514,City of Porto,en,15,15,Mass movement
46514,City of Porto,en,15,15,River flooding
46514,City of Porto,en,15,15,Extreme cold
46514,City of Porto,en,15,15,Extreme heat
46514,City of Porto,en,16,16,Storm
46514,City of Porto,en,16,16,Urban flooding
46514,City of Porto,en,16,16,Extreme cold
46514,City of Porto,en,16,16,River flooding
46514,City of Porto,en,16,16,Mass movement
46514,City of Porto,en,16,16,Coastal flooding (incl. sea level rise)
46514,City of Porto,en,16,16,Other coastal events
46514,City of Porto,en,16,16,Extreme heat
46514,City of Porto,en,16,16,Drought
46514,City of Porto,en,17,17,Storm
46514,City of Porto,en,17,17,Urban flooding
46514,City of Porto,en,17,17,Coastal flooding (incl. sea level rise)
46514,City of Porto,en,17,17,River flooding
46514,City of Porto,en,18,18,Mass movement
60183,City of Rzeszów,en,1,1,Biodiversity loss
60183,City of Rzeszów,en,1,1,Heat stress
60183,City of Rzeszów,en,1,1,Other forms of climate-induced landscape shift/degradation
60183,City of Rzeszów,en,1,1,Loss of green space/green cover
60183,City of Rzeszów,en,1,1,Drought
60183,City of Rzeszów,en,2,2,Biodiversity loss
60183,City of Rzeszów,en,2,2,Loss of green space/green cover
60183,City of Rzeszów,en,3,3,Extreme cold
60183,City of Rzeszów,en,3,3,Heat stress
60183,City of Rzeszów,en,3,3,Extreme heat
36152,City of Tallinn,en,2,1,Snow and ice
36152,City of Tallinn,en,2,1,Heavy precipitation
36152,City of Tallinn,en,2,1,Extreme wind
36152,City of Tallinn,en,2,1,Extreme heat
54403,City of Tampere,en,2,5,Fire weather (risk of wildfires)
54403,City of Tampere,en,2,5,Urban flooding
54403,City of Tampere,en,2,5,Heavy precipitation
54403,City of Tampere,en,2,5,Extreme wind
54403,City of Tampere,en,2,5,Extreme heat
54403,City of Tampere,en,2,5,Drought
54403,City of Tampere,en,3,6,"Other, please specify"
60125,Klaipėda City Municipality,en,8,8,Urban flooding
60125,Klaipėda City Municipality,en,8,8,Coastal flooding (incl. sea level rise)
60125,Klaipėda City Municipality,en,8,8,River flooding
60125,Klaipėda City Municipality,en,8,8,Extreme wind
54403,City of Tampere,en,4,4,Urban flooding
54403,City of Tampere,en,4,4,Heavy precipitation
54403,City of Tampere,en,4,4,Extreme wind
54403,City of Tampere,en,4,4,Extreme heat
54403,City of Tampere,en,4,4,Drought
54403,City of Tampere,en,5,2,Urban flooding
54403,City of Tampere,en,5,2,Drought
60126,City of Tartu,en,2,2,Urban flooding
60126,City of Tartu,en,2,2,Extreme cold
60126,City of Tartu,en,2,2,River flooding
60126,City of Tartu,en,2,2,Fire weather (risk of wildfires)
60126,City of Tartu,en,2,2,Heavy precipitation
60126,City of Tartu,en,2,2,Extreme heat
60126,City of Tartu,en,2,2,Drought
60126,City of Tartu,en,3,3,Urban flooding
60126,City of Tartu,en,3,3,Extreme cold
60126,City of Tartu,en,3,3,River flooding
60126,City of Tartu,en,3,3,Fire weather (risk of wildfires)
60126,City of Tartu,en,3,3,Heavy precipitation
60126,City of Tartu,en,3,3,Extreme heat
60126,City of Tartu,en,3,3,Drought
54403,City of Tampere,en,6,1,Urban flooding
54403,City of Tampere,en,6,1,Heavy precipitation
54403,City of Tampere,en,6,1,Extreme wind
54403,City of Tampere,en,6,1,Extreme heat
54403,City of Tampere,en,6,1,Drought
54403,City of Tampere,en,7,3,Urban flooding
54403,City of Tampere,en,7,3,Heavy precipitation
54403,City of Tampere,en,7,3,Extreme wind
54403,City of Tampere,en,7,3,Drought
60126,City of Tartu,en,1,1,Urban flooding
60126,City of Tartu,en,1,1,Fire weather (risk of wildfires)
60126,City of Tartu,en,1,1,River flooding
60126,City of Tartu,en,1,1,Extreme cold
60126,City of Tartu,en,1,1,Heavy precipitation
60126,City of Tartu,en,1,1,Extreme heat
60126,City of Tartu,en,1,1,Drought
50154,City of Turku,en,2,3,Soil degradation/erosion
50154,City of Turku,en,2,3,Biodiversity loss
50154,City of Turku,en,2,3,Urban flooding
50154,City of Turku,en,2,3,Extreme cold
50154,City of Turku,en,2,3,Mass movement
50154,City of Turku,en,2,3,River flooding
50154,City of Turku,en,2,3,Snow and ice
50154,City of Turku,en,2,3,Infectious disease
50154,City of Turku,en,2,3,Heavy precipitation
50154,City of Turku,en,2,3,Other coastal events
50154,City of Turku,en,2,3,Extreme heat
50154,City of Turku,en,2,3,Storm
50154,City of Turku,en,2,3,Fire weather (risk of wildfires)
50154,City of Turku,en,2,3,Coastal flooding (incl. sea level rise)
50154,City of Turku,en,2,3,Heat stress
50154,City of Turku,en,2,3,Extreme wind
50154,City of Turku,en,2,3,Loss of green space/green cover
50154,City of Turku,en,2,3,Drought
50154,City of Turku,en,5,6,Soil degradation/erosion
50154,City of Turku,en,5,6,Biodiversity loss
50154,City of Turku,en,5,6,Infectious disease
50154,City of Turku,en,5,6,Loss of green space/green cover
31009,Copenhagen Municipality,en,2,2,Coastal flooding (incl. sea level rise)
50154,City of Turku,en,3,5,Biodiversity loss
50154,City of Turku,en,3,5,Soil degradation/erosion
50154,City of Turku,en,3,5,Urban flooding
50154,City of Turku,en,3,5,Extreme cold
50154,City of Turku,en,3,5,Mass movement
50154,City of Turku,en,3,5,River flooding
50154,City of Turku,en,3,5,Water stress
50154,City of Turku,en,3,5,Snow and ice
50154,City of Turku,en,3,5,Infectious disease
50154,City of Turku,en,3,5,Heavy precipitation
50154,City of Turku,en,3,5,Other coastal events
50154,City of Turku,en,3,5,Extreme heat
50154,City of Turku,en,3,5,Storm
50154,City of Turku,en,3,5,Fire weather (risk of wildfires)
50154,City of Turku,en,3,5,Coastal flooding (incl. sea level rise)
50154,City of Turku,en,3,5,Heat stress
50154,City of Turku,en,3,5,Extreme wind
50154,City of Turku,en,3,5,Loss of green space/green cover
50154,City of Turku,en,3,5,Drought
50154,City of Turku,en,4,1,Soil degradation/erosion
50154,City of Turku,en,4,1,Biodiversity loss
50154,City of Turku,en,4,1,Loss of green space/green cover
50154,City of Turku,en,4,1,Fire weather (risk of wildfires)
50154,City of Turku,en,4,1,Coastal flooding (incl. sea level rise)
50154,City of Turku,en,4,1,Extreme cold
50154,City of Turku,en,4,1,"Other, please specify"
50154,City of Turku,en,4,1,Snow and ice
50154,City of Turku,en,4,1,Infectious disease
50154,City of Turku,en,4,1,Heavy precipitation
50154,City of Turku,en,4,1,Extreme wind
50154,City of Turku,en,4,1,Extreme heat
50154,City of Turku,en,4,1,Drought
